subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S014,AS,15,15,0.7898823529411765,0.05980380585009697,0.7027450980392158,0.10164052266567142,0.6433823529411764,0.08902829922156068,0.67134724857685,0.09358581066686905,0.8124796843871238,0.0722946683242146,0.8631016042780748,0.048229246570628805,0.8415686274509804,0.0516862745098039,6.141658900279587
S014,AS,20,20,0.8219607843137254,0.0746669138239442,0.7657315233785822,0.12541125403064168,0.6669117647058823,0.17628053491415147,0.704736604319147,0.13819582050156132,0.8064685566740065,0.06603406254168973,0.8989304812834223,0.047542482932391175,0.8415686274509804,0.019607843137254943,2.3299161230195766
S014,AS,25,25,0.8097254901960784,0.033150965953303094,0.7393795093795094,0.08813170031320758,0.6919117647058823,0.14409513629716397,0.7017042413626854,0.0708035574157994,0.8218209342560552,0.05659703924899527,0.8691622103386809,0.059016051825850104,0.8415686274509804,0.031843137254901954,3.7837837837837833
S014,AS,30,30,0.8218039215686275,0.04347999314537167,0.7661764705882353,0.1255093429020698,0.7029411764705882,0.11020584703055995,0.7226989021106668,0.06741194964296846,0.8746218674635629,0.05306860630000611,0.8814616755793226,0.06214364954867543,0.8415686274509804,0.019764705882352906,2.348555452003724
S015,ES,10,10,0.8450980392156863,0.020516963471253237,0.7832292707292707,0.046370833681454934,0.748529411764706,0.10608640468747901,0.7599026112930451,0.04617338367787527,0.864181608472266,0.04146830220468066,0.8923351158645276,0.042006511536665445,0.844862745098039,-0.0002352941176472223,-0.02784998143336507
S015,ES,15,15,0.8094117647058823,0.046443029803201225,0.790017825311943,0.09436875700332786,0.5941176470588235,0.10588235294117646,0.6721315449256626,0.0842261496402378,0.8518965607633427,0.03978486887327439,0.9163992869875223,0.05241490466877462,0.844862745098039,0.03545098039215677,4.196063869290744
S015,ES,20,20,0.8330196078431372,0.058081807371660125,0.7495743034055727,0.0985368443785541,0.7477941176470587,0.09630949605901729,0.7479129530600119,0.09400239959747744,0.8579447153192827,0.05873000781954258,0.8750445632798574,0.04713910399576849,0.844862745098039,0.011843137254901825,1.4017823988117184
S015,ES,25,25,0.8488627450980392,0.04728221487131555,0.8201831501831501,0.0787189969879595,0.7022058823529412,0.07476896364050681,0.7560496511275152,0.0743092681330026,0.8681402039425397,0.058077191287943565,0.9221033868092692,0.036961634305262815,0.844862745098039,-0.004000000000000115,-0.4734496843668908
S015,ES,30,30,0.8569411764705881,0.051616782109208406,0.8353174603174605,0.12605063630371893,0.7375,0.10407983693659113,0.773524163656991,0.07704527671149157,0.8670533186536644,0.057947678559184986,0.9171122994652408,0.0681477318591401,0.844862745098039,-0.012078431372549048,-1.4296323802450834
S015,AS,10,10,0.8252549019607842,0.016325410596425078,0.838548951048951,0.11113698378685807,0.6198529411764706,0.08484924551030387,0.700478354978355,0.034100147446103984,0.842211256160218,0.023122615294679082,0.928698752228164,0.05518078606374475,0.844862745098039,0.019607843137254832,2.3208317861121346
S015,AS,15,15,0.8607843137254901,0.036571229471639065,0.8489610389610389,0.07048576256299481,0.7139705882352941,0.07893374647246845,0.7724783549783549,0.06176517577861257,0.8667780748663102,0.056750666023285566,0.9344028520499108,0.03523194437426792,0.844862745098039,-0.015921568627451088,-1.8845154103230728
S015,AS,20,20,0.8610196078431371,0.01844988640460817,0.7994423558897242,0.023781744115918383,0.7838235294117648,0.11500714585892441,0.7855206197311461,0.048640650881035495,0.862853229527105,0.04000051464434872,0.8987522281639929,0.030243204024103097,0.844862745098039,-0.01615686274509809,-1.9123653917564116
S015,AS,25,25,0.8449411764705882,0.0497712414009158,0.8508547008547008,0.09005237881335366,0.6639705882352941,0.16486992880936635,0.7300508187464709,0.10266997284243759,0.8504803659431687,0.0636609156248478,0.9344028520499108,0.03930309493782183,0.844862745098039,-7.843137254914812e-05,-0.009283327144463782
S015,AS,30,30,0.8688627450980391,0.027812299962777835,0.877142857142857,0.08823797959543217,0.7139705882352941,0.04558823529411761,0.7841589861751151,0.04342401106027266,0.8612548495333963,0.037666269781132015,0.9463458110516936,0.03913620206103099,0.844862745098039,-0.02400000000000002,-2.8406981062012657
S016,ES,10,10,0.7699607843137256,0.033351874889296626,0.7355952380952381,0.08902374266098688,0.4985294117647059,0.12756028495412614,0.5825885668276973,0.09051195354501798,0.7561851211072664,0.022495760923033258,0.9046345811051694,0.0440541324251888,0.7579607843137254,-0.012000000000000233,-1.5831953642384415
