subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S006,GS,15,15,0.7619047619047619,0.04236935814298143,0.6320723575625536,0.06546828567214122,0.7023809523809524,0.060702613257056934,0.6635834815633864,0.05247783636629058,0.7985756802721089,0.051931917554292606,0.7916666666666666,0.051204317065729914,0.7579365079365079,-0.003968253968253954,-0.5235602094240819
S006,GS,20,20,0.7380952380952381,0.016835875742536838,0.6442577030812324,0.01954103598175194,0.4761904761904762,0.0733858809877259,0.5449619163904877,0.05262906047282259,0.7290603741496599,0.02965656467151242,0.8690476190476191,0.01683587574253689,0.7579365079365079,0.01984126984126977,2.61780104712041
S006,GS,25,25,0.7380952380952381,0.044543540318737376,0.6299301329727293,0.08127539157695632,0.5595238095238094,0.11785113019775793,0.5831014317402702,0.07539932015208885,0.7448979591836734,0.058076581634124685,0.8273809523809524,0.06574619653087654,0.7579365079365079,0.01984126984126977,2.61780104712041
S006,GS,30,30,0.7063492063492062,0.005611958580845648,0.591540404040404,0.05357613512443718,0.5,0.20203050891044216,0.504829419583518,0.12769952781794933,0.7323554421768708,0.030525019817906885,0.8095238095238094,0.09708039541845291,0.7579365079365079,0.05158730158730174,6.806282722513108
S007,ES,10,10,0.9126984126984127,0.031246062992110354,0.8763595352861203,0.07651866207221154,0.869047619047619,0.04454354031873743,0.8701518028012231,0.041580236512477865,0.9685374149659864,0.015450121012420562,0.9345238095238094,0.044543540318737376,0.9325396825396824,0.01984126984126977,2.127659574468078
S007,ES,15,15,0.9087301587301587,0.036800073394824245,0.8595959595959597,0.007953543307082638,0.8690476190476191,0.13780758217607408,0.8581948370077256,0.06998584869061682,0.9534438775510203,0.020613076278107767,0.9285714285714285,0.0145802960879951,0.9325396825396824,0.023809523809523725,2.5531914893616934
S007,ES,20,20,0.9246031746031745,0.014847846772912463,0.9030864197530865,0.026028603262108645,0.8690476190476191,0.06070261325705699,0.8839321597942288,0.027199369183305046,0.964498299319728,0.006495159913882748,0.9523809523809524,0.016835875742536838,0.9325396825396824,0.007936507936507908,0.851063829787231
S007,ES,25,25,0.9484126984126985,0.020234204419018968,0.9210727969348659,0.057127965730623134,0.9285714285714285,1.1102230246251565e-16,0.9239317962850935,0.028336362544634734,0.9761904761904763,0.0038383227222082723,0.9583333333333334,0.030351306628528474,0.9325396825396824,-0.01587301587301604,-1.702127659574486
S007,ES,30,30,0.9365079365079364,0.01122391716169119,0.8906517094017095,0.05099014364986485,0.9285714285714285,0.0291605921759902,0.9074925500212857,0.013110165573237735,0.963860544217687,0.015309074734174153,0.9404761904761906,0.03035130662852846,0.9325396825396824,-0.003968253968253954,-0.4255319148936155
S007,AS,10,10,0.876984126984127,0.045935860725358026,0.7883930583727744,0.07648391510139192,0.8690476190476191,0.06070261325705699,0.825784334770928,0.06420366256786846,0.929953231292517,0.023322913255377196,0.8809523809523809,0.04686909448816553,0.9325396825396824,0.05555555555555547,5.957446808510629
S007,AS,15,15,0.9206349206349206,0.024461960329241934,0.906236559139785,0.06841008607977685,0.8571428571428572,0.05832118435198045,0.8782071781751987,0.037986773570802185,0.9506802721088435,0.012565915566438449,0.9523809523809524,0.036692940493862965,0.9325396825396824,0.011904761904761862,1.2765957446808467
S007,AS,20,20,0.9325396825396824,0.020234204419018968,0.9152380952380952,0.04303666105788574,0.8809523809523809,0.03367175148507373,0.8971248876909254,0.029778640465726067,0.95046768707483,0.01954684418995986,0.9583333333333334,0.022271770159368667,0.9325396825396824,0.0,0.0
S007,AS,25,25,0.9444444444444445,0.014847846772912463,0.9486799620132954,0.018144447993128476,0.8809523809523809,0.03367175148507373,0.9133346039006415,0.023721842121290426,0.9601403061224488,0.012984230275192916,0.9761904761904762,0.008417937871268393,0.9325396825396824,-0.011904761904762085,-1.2765957446808704
S007,AS,30,30,0.9126984126984127,0.040468408838037984,0.8709935897435898,0.06569535574605652,0.8690476190476191,0.08908708063747481,0.8679012345679012,0.06459987877506723,0.9505739795918368,0.01120466322542889,0.9345238095238094,0.033671751485073675,0.9325396825396824,0.01984126984126977,2.127659574468078
S007,GS,10,10,0.9285714285714285,0.00972019739199675,0.8632478632478633,0.04407724818549444,0.9404761904761906,0.06070261325705699,0.8973891924711596,0.014672794139155471,0.9713010204081632,0.0063134534034512985,0.9226190476190476,0.030351306628528474,0.9325396825396824,0.003968253968253954,0.4255319148936155
S007,GS,15,15,0.9285714285714285,0.016835875742536838,0.8853899982932241,0.03676923765486243,0.9047619047619048,0.03367175148507373,0.8942182111673637,0.0245454829598293,0.9590773809523809,0.013584666056609273,0.9404761904761906,0.02227177015936871,0.9325396825396824,0.003968253968253954,0.4255319148936155
S007,GS,20,20,0.9365079365079364,0.022447834323382435,0.9377289377289376,0.04754855306134496,0.8690476190476191,0.044543540318737425,0.9011667345000678,0.034942959573308154,0.9587585034013605,0.016590487998233473,0.9702380952380952,0.02227177015936871,0.9325396825396824,-0.003968253968253954,-0.4255319148936155
S007,GS,25,25,0.9246031746031745,0.04593586072535807,0.8715277777777778,0.09329881140655835,0.9166666666666666,0.033671751485073675,0.8924068268895855,0.06430255014060629,0.9589710884353743,0.030068573097362564,0.9285714285714285,0.052570005156713374,0.9325396825396824,0.007936507936507908,0.851063829787231
S007,GS,30,30,0.9484126984126985,0.011223917161691244,0.9284802043422733,0.027172368492520953,0.9166666666666666,0.016835875742536838,0.9222753854332802,0.016441792051102768,0.970344387755102,0.01324269969991834,0.9642857142857143,0.0145802960879951,0.9325396825396824,-0.01587301587301604,-1.702127659574486
S008,ES,10,10,0.9246031746031745,0.024461960329241934,0.8705800248138957,0.06609523597828532,0.9166666666666666,0.033671751485073675,0.8911278510148565,0.032643067157138266,0.9498299319727891,0.028522859694489904,0.9285714285714285,0.03857583749052294,0.9087301587301587,-0.015873015873015817,-1.746724890829688
S008,ES,15,15,0.9166666666666666,0.00972019739199675,0.8733333333333334,0.03569417423157558,0.880952380952381,0.04454354031873743,0.8755150726523531,0.015066019894130079,0.9407950680272109,0.003084315078347616,0.9345238095238096,0.02227177015936871,0.9087301587301587,-0.007936507936507908,-0.873362445414844
S008,ES,20,20,0.9047619047619048,0.03504667010447555,0.8200539881574365,0.048233210664971105,0.9166666666666666,0.060702613257056975,0.865036909212923,0.049153585923271924,0.9473852040816326,0.030158242314754998,0.8988095238095237,0.03035130662852851,0.9087301587301587,0.003968253968253954,0.436681222707422
S008,ES,25,25,0.9166666666666666,0.0,0.8992592592592592,0.014665918424609917,0.8452380952380952,0.016835875742536838,0.8711263579188108,0.002264035434330874,0.9381377551020408,0.01721545054509173,0.9523809523809524,0.008417937871268445,0.9087301587301587,-0.007936507936507908,-0.873362445414844
S008,ES,30,30,0.9007936507936508,0.020234204419019006,0.8620711725550435,0.06834169064315221,0.8452380952380952,0.03367175148507373,0.8511671943875333,0.02592892859552977,0.9185799319727891,0.025251576605216108,0.9285714285714285,0.03857583749052294,0.9087301587301587,0.007936507936507908,0.873362445414844
S008,AS,10,10,0.9166666666666666,0.0291605921759902,0.8477729885057471,0.0495221959935467,0.9166666666666666,0.033671751485073675,0.8805202661826982,0.03995565677517466,0.946215986394558,0.04001232116508963,0.9166666666666666,0.030351306628528474,0.9087301587301587,-0.007936507936507908,-0.873362445414844
S008,AS,15,15,0.8928571428571428,0.033671751485073675,0.8364472309299895,0.08073952099464807,0.8571428571428571,0.029160592175990246,0.8440009188865555,0.04056374519191801,0.9477040816326531,0.022112420400089625,0.9107142857142857,0.052570005156713374,0.9087301587301587,0.015873015873015928,1.7467248908297004
S008,AS,20,20,0.9047619047619048,0.0291605921759902,0.8061868686868686,0.037380988240119865,0.9404761904761904,0.04454354031873738,0.8681238615664845,0.040168787319010614,0.9283588435374149,0.01882068025415935,0.8869047619047619,0.022271770159368716,0.9087301587301587,0.003968253968253954,0.436681222707422
S008,AS,25,25,0.8849206349206349,0.020234204419019016,0.8147629422139225,0.056234445213923144,0.8571428571428571,0.029160592175990246,0.8333193688032399,0.02080626883697869,0.9214498299319728,0.022674463629923373,0.8988095238095237,0.04208968935634212,0.9087301587301587,0.023809523809523836,2.6200873362445445
S008,AS,30,30,0.8809523809523809,0.01683587574253689,0.8287205859435872,0.06179791319737503,0.8214285714285715,0.05832118435198045,0.8213634957197372,0.022242790347341314,0.8990221088435374,0.014452655724305777,0.9107142857142857,0.03857583749052298,0.9087301587301587,0.02777777777777779,3.0567685589519664
S008,GS,10,10,0.8531746031746031,0.020234204419018968,0.7927077185389205,0.06193896510955083,0.7738095238095237,0.07338588098772589,0.7780354674725327,0.02859111116739003,0.9026360544217686,0.014263806290149847,0.8928571428571429,0.05050762722761057,0.9087301587301587,0.05555555555555558,6.113537117903933
S008,GS,15,15,0.8928571428571428,0.019440394783993453,0.8327721661054994,0.05527995670493714,0.8571428571428572,0.029160592175990246,0.8429210134128167,0.022150416208808667,0.9177295918367346,0.013892232723719342,0.9107142857142856,0.038575837490523,0.9087301587301587,0.015873015873015928,1.7467248908297004
S008,GS,20,20,0.9047619047619048,0.025717224993681977,0.8786363636363635,0.08702150640668108,0.8452380952380952,0.03367175148507373,0.8574040146882708,0.027536853460624438,0.9402636054421768,0.030257355668935244,0.9345238095238094,0.05520011009223634,0.9087301587301587,0.003968253968253954,0.436681222707422
S008,GS,25,25,0.9087301587301587,0.005611958580845596,0.8439039408866996,0.022296819853072185,0.8928571428571428,0.029160592175990246,0.867000835421888,0.008188839268065394,0.930484693877551,0.0032519257101994445,0.9166666666666666,0.016835875742536838,0.9087301587301587,0.0,0.0
S008,GS,30,30,0.9246031746031745,0.014847846772912463,0.8922571681192372,0.02708822217862365,0.8809523809523809,0.03367175148507373,0.8861041492620441,0.022595892815484082,0.9597151360544217,0.022793735729517872,0.9464285714285715,0.0145802960879951,0.9087301587301587,-0.015873015873015817,-1.746724890829688
S011,ES,10,10,0.7936507936507936,0.022447834323382487,0.8012820512820512,0.14589495739411593,0.5595238095238095,0.0937381889763311,0.6406457739791073,0.03848111304730587,0.8308886054421768,0.027188038480254768,0.9107142857142857,0.06681531047810609,0.8134920634920636,0.019841269841269993,2.439024390243921
S011,ES,15,15,0.7976190476190476,0.04236935814298138,0.7252747252747254,0.06328627305190841,0.6309523809523809,0.08908708063747481,0.6732174351221971,0.07427519175787076,0.7738095238095238,0.08662885783027355,0.8809523809523809,0.030351306628528474,0.8134920634920636,0.01587301587301604,1.9512195121951421
S011,ES,20,20,0.8293650793650794,0.020234204419018968,0.7989550679205851,0.07415204989629909,0.6666666666666666,0.060702613257056975,0.7222807017543861,0.03037571238241671,0.8615008503401361,0.009005429243186681,0.9107142857142857,0.043740888263985346,0.8134920634920636,-0.015873015873015817,-1.9512195121951146
S011,ES,25,25,0.8253968253968255,0.02805979290422808,0.7727982162764772,0.05790322766892432,0.6785714285714285,0.0291605921759902,0.7221605623381429,0.03943611165328242,0.8484268707482993,0.02273566874540842,0.8988095238095238,0.030351306628528512,0.8134920634920636,-0.011904761904761862,-1.463414634146336
S011,ES,30,30,0.8492063492063492,0.03124606299211039,0.8437118437118437,0.07858165035264507,0.6785714285714285,0.05050762722761057,0.7503149407911313,0.05044592570746211,0.8929634353741497,0.03055720380105939,0.9345238095238096,0.036692940493862916,0.8134920634920636,-0.03571428571428559,-4.390243902439008
S011,AS,10,10,0.8095238095238096,0.03367175148507373,0.7833333333333333,0.07294789768006502,0.5952380952380952,0.04454354031873742,0.6761111111111111,0.05402902740628539,0.8276998299319729,0.03845468772697886,0.9166666666666666,0.030351306628528474,0.8134920634920636,0.003968253968253954,0.48780487804877865
