subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S006,ES,15,15,0.7658730158730158,0.020234204419018968,0.7302836052836054,0.08704153744036322,0.5,0.08748177652797064,0.5834771732332708,0.050668243489217786,0.782844387755102,0.041435271765984334,0.8988095238095237,0.046869094488165564,0.7658730158730158,0.0,0.0
S006,ES,20,20,0.8650793650793651,0.022447834323382432,0.8472222222222223,0.07275444918727106,0.7380952380952381,0.08417937871268419,0.7833407014441498,0.03996142297495163,0.8582057823129251,0.012465715222431372,0.9285714285714285,0.03857583749052294,0.7658730158730158,-0.0992063492063493,-12.95336787564768
S006,ES,25,25,0.8650793650793651,0.02805979290422808,0.812126642771804,0.07535529158627755,0.7857142857142857,0.0291605921759902,0.7964837422464542,0.035726150973547886,0.8843537414965986,0.03392147119797426,0.9047619047619048,0.04454354031873742,0.7658730158730158,-0.0992063492063493,-12.95336787564768
S006,ES,30,30,0.8373015873015873,0.020234204419018968,0.8666355431061312,0.10773585806495749,0.6309523809523809,0.06070261325705699,0.7215090867264781,0.01252739549455581,0.8375850340136055,0.03522919519382767,0.9404761904761904,0.05892556509887896,0.7658730158730158,-0.07142857142857151,-9.326424870466333
S006,AS,10,10,0.8134920634920636,0.04046840883803797,0.7370309554217601,0.03988389882433295,0.6785714285714285,0.11664236870396084,0.7033905109093079,0.08000389691210211,0.8290816326530613,0.043414215370197726,0.8809523809523809,0.01683587574253689,0.7658730158730158,-0.04761904761904778,-6.217616580310903
S006,AS,15,15,0.761904761904762,0.0350466701044756,0.6963702147525677,0.09466744377861286,0.5595238095238094,0.07338588098772592,0.6102796674225246,0.03158219972229718,0.7794430272108843,0.03705235785672538,0.8630952380952381,0.08030200930495263,0.7658730158730158,0.003968253968253843,0.5181347150258905
S006,AS,20,20,0.7857142857142857,0.0,0.689102564102564,0.017160660688257518,0.6547619047619048,0.04454354031873742,0.6700559976422045,0.014814117726922683,0.807716836734694,0.013278483937281276,0.8511904761904763,0.02227177015936871,0.7658730158730158,-0.019841269841269882,-2.590673575129539
S006,AS,25,25,0.7976190476190476,0.00972019739199675,0.7161570313744227,0.02679534271332312,0.6547619047619048,0.03367175148507373,0.6829805996472663,0.015438396296306589,0.8154761904761904,0.0077425909232458475,0.8690476190476191,0.02227177015936871,0.7658730158730158,-0.031746031746031744,-4.145077720207254
S006,AS,30,30,0.8412698412698413,0.01122391716169119,0.7777777777777778,0.039283710065919325,0.7380952380952381,0.016835875742536838,0.7564102564102564,0.009065471553673654,0.8721301020408164,0.037184458753944785,0.8928571428571429,0.025253813613805284,0.7658730158730158,-0.07539682539682546,-9.844559585492236
S007,ES,10,10,0.8928571428571429,0.04236935814298138,0.8354700854700855,0.10069220092417047,0.8690476190476191,0.01683587574253689,0.8476220538720538,0.04739364662508377,0.9430272108843537,0.030631430590269196,0.9047619047619048,0.07192289269996767,0.9007936507936507,0.007936507936507797,0.8810572687224516
S007,ES,15,15,0.9047619047619048,0.0194403947839935,0.8754273504273504,0.007333761667406177,0.8333333333333334,0.07338588098772593,0.8520319612273636,0.03627692841007481,0.9492984693877551,0.013828652377553048,0.9404761904761904,0.008417937871268393,0.9007936507936507,-0.003968253968254065,-0.4405286343612443
S007,ES,20,20,0.9206349206349206,0.04383079768725102,0.8922945934440186,0.07856453670155013,0.8690476190476191,0.06070261325705699,0.8800519818063677,0.06656005925668672,0.9592899659863946,0.023565796542507646,0.9464285714285715,0.03857583749052298,0.9007936507936507,-0.019841269841269882,-2.202643171806172
S007,ES,25,25,0.9563492063492064,0.014847846772912463,0.9419753086419753,0.04237284518945805,0.9285714285714285,0.0291605921759902,0.9343627849374977,0.022118736305732727,0.9701318027210885,0.008034758158573263,0.9702380952380952,0.02227177015936871,0.9007936507936507,-0.05555555555555569,-6.167400881057285
S007,ES,30,30,0.9126984126984127,0.020234204419018968,0.8237821766047572,0.034846417350660644,0.9404761904761906,0.016835875742536838,0.8781266401160815,0.026886281327091893,0.9432397959183674,0.01727833824508175,0.8988095238095237,0.02227177015936871,0.9007936507936507,-0.011904761904761973,-1.3215859030837083
S007,AS,10,10,0.9206349206349206,0.04383079768725102,0.8820926838168218,0.0700499029340424,0.8809523809523809,0.06070261325705699,0.8813435102908787,0.06449288859817459,0.9538690476190476,0.02361895308219586,0.9404761904761904,0.036692940493862916,0.9007936507936507,-0.019841269841269882,-2.202643171806172
